f_iv,f_iv_premium,f_wd_vol,f_friday_move_abs,f_funding_abs,f_wknd_frac,f_dvol_chg,f_T_days,entry_ts,exit_ts,instrument,strike,cp,expiry,hold_hours,wknd_frac,index_in,index_out,index_move_pct,iv_in,iv_out,iv_change,premium_in,premium_out,option_pnl,hedge_pnl,perp_fees,option_fees,spread_cost,vega_usd,gross_usd,net_usd,gross_per_vega,net_per_vega
0.8092,,,,,0.293841,,6.8064,2018-04-20 12:38:46.951000+00:00,2018-04-22 00:00:00+00:00,BTC-27APR18-8500-C,8500,C,2018-04-27 08:00:00+00:00,35.3536,0.293841,8540.05,8914.92,4.38955,0.8092,0.8307,0.0215,396.508,594.643,-198.134,2.22045e-16,0.00620254,5.23649,4.04514,463.941,-198.134,-207.422,-0.427068,-0.447087
0.8424,,,,,0.293764,,6.8082,2018-04-27 12:36:11.793000+00:00,2018-04-29 00:00:00+00:00,BTC-4MAY18-9500-C,9500,C,2018-05-04 08:00:00+00:00,35.3967,0.293764,9326.71,9411.7,0.911254,0.8424,0.9212,0.0788,351.471,377.173,-25.7022,1.249e-16,0.000291402,5.62152,4.41587,506.46,-25.7022,-35.7399,-0.0507487,-0.070568
0.6488,,,,,0.292866,,6.82907,2018-05-25 12:06:08.351000+00:00,2018-05-27 00:00:00+00:00,BTC-1JUN18-7500-C,7500,C,2018-06-01 08:00:00+00:00,35.8977,0.292866,7518.57,7332.99,-2.46829,0.6488,0.6142,-0.0346,275.244,146.136,129.108,1.06581e-14,0.0393639,4.45547,3.56905,409.338,129.108,121.045,0.315408,0.295708
0.4743,,,,,0.292701,,6.83292,2018-06-08 12:00:36.083000+00:00,2018-06-10 00:00:00+00:00,BTC-15JUN18-7500-C,7500,C,2018-06-15 08:00:00+00:00,35.99,0.292701,7560.8,7433.02,-1.69003,0.4743,0.4488,-0.0255,226.834,130.291,96.5437,-5.55112e-16,0.00249645,4.49815,3.55448,407.666,96.5437,88.4886,0.236821,0.217061
0.6944,,,,,0.2939,,6.80504,2018-08-10 12:40:44.213000+00:00,2018-08-12 00:00:00+00:00,BTC-17AUG18-6750-C,6750,C,2018-08-17 08:00:00+00:00,35.3211,0.2939,6484.17,6254.81,-3.53723,0.6944,0.763,0.0686,139.877,68.7408,71.1359,-1.13687e-13,0.479246,3.82169,2.87613,329.866,71.1359,63.9589,0.215651,0.193894
0.6627,0.809901,0.818248,3.02549,,0.293804,,6.80725,2018-08-17 12:37:33.178000+00:00,2018-08-19 00:00:00+00:00,BTC-24AUG18-6500-C,6500,C,2018-08-24 08:00:00+00:00,35.3741,0.293804,6461.62,6366.06,-1.47885,0.6627,0.6524,-0.0103,215.665,142.377,73.2879,-72.6153,9.20117,3.8483,3.07472,352.642,0.672613,-15.4516,0.00190735,-0.0438166
0.5533,0.805403,0.686985,0.93523,,0.293422,,6.81611,2018-09-07 12:24:47.842000+00:00,2018-09-09 00:00:00+00:00,BTC-14SEP18-6500-C,6500,C,2018-09-14 08:00:00+00:00,35.5867,0.293422,6408.71,6171.46,-3.702,0.5533,0.7188,0.1655,152.637,93.2402,59.3966,-116.387,7.96563,3.77405,3.0165,345.965,-56.9904,-71.7466,-0.164729,-0.207381
0.5907,1.4931,0.39562,0.431367,,0.293084,,6.82398,2018-09-14 12:13:28.288000+00:00,2018-09-16 00:00:00+00:00,BTC-21SEP18-6500-P,6500,P,2018-09-21 08:00:00+00:00,35.7755,0.293084,6458.64,6490.45,0.492651,0.5907,0.5933,0.00260002,230.194,190.609,39.5855,-27.3049,6.26925,3.88473,3.07163,352.288,12.2806,-0.945025,0.0348595,-0.00268254
0.6336,1.22888,0.515592,3.29932,,0.293875,,6.80561,2018-09-21 12:39:55.389000+00:00,2018-09-23 00:00:00+00:00,BTC-28SEP18-6750-P,6750,P,2018-09-28 08:00:00+00:00,35.3346,0.293875,6723.08,6696.52,-0.395032,0.6336,0.5288,-0.1048,246.624,199.486,47.1375,-4.20383,7.08982,4.02588,3.19976,366.983,42.9337,28.6182,0.116991,0.0779824
0.4558,1.18142,0.385808,1.33632,,0.293765,,6.80817,2018-09-28 12:36:13.719000+00:00,2018-09-30 00:00:00+00:00,BTC-5OCT18-6500-C,6500,C,2018-10-05 08:00:00+00:00,35.3962,0.293765,6597.33,6563.43,-0.513744,0.4558,0.5687,0.1129,216.172,212.598,3.57461,-36.6535,9.74983,3.94823,3.02795,347.278,-33.0789,-49.8049,-0.0952519,-0.143415
0.4192,1.52586,0.274731,0.335468,,0.293739,,6.80876,2018-10-05 12:35:23.151000+00:00,2018-10-07 00:00:00+00:00,BTC-12OCT18-6500-P,6500,P,2018-10-12 08:00:00+00:00,35.4102,0.293739,6536.43,6551.09,0.224389,0.4192,0.4729,0.0537,131.625,124.641,6.98355,-11.7143,4.16364,3.92626,3.0863,353.97,-4.73071,-15.9069,-0.0133647,-0.0449385
0.5787,0.566326,1.02185,0.333303,,0.293449,,6.81549,2018-11-16 12:25:41.947000+00:00,2018-11-18 00:00:00+00:00,BTC-23NOV18-5500-P,5500,P,2018-11-23 08:00:00+00:00,35.5717,0.293449,5514.72,5501.27,-0.243915,0.5787,0.8553,0.2766,166.665,226.145,-59.4795,3.13048,5.82457,3.3048,2.61762,300.217,-56.3491,-68.096,-0.187694,-0.226823
0.7802,0.512896,1.52117,0.128745,,0.293305,,6.81884,2018-11-23 12:20:52.611000+00:00,2018-11-25 00:00:00+00:00,BTC-30NOV18-4250-C,4250,C,2018-11-30 08:00:00+00:00,35.6521,0.293305,4258.06,3776.19,-11.3166,0.7802,1.29,0.5098,185.14,80.6651,104.475,-182.382,7.31454,2.41027,2.02145,231.843,-77.9072,-89.6535,-0.336035,-0.3867
1.1364,0.830882,1.3677,8.26846,,0.29368,,6.81014,2018-11-30 12:33:23.591000+00:00,2018-12-02 00:00:00+00:00,BTC-7DEC18-3750-P,3750,P,2018-12-07 08:00:00+00:00,35.4434,0.29368,3909.81,4139.38,5.87163,1.1364,1.2011,0.0647,165.908,84.3489,81.5589,-90.8043,4.45807,2.41476,1.75262,201.01,-9.24537,-17.8708,-0.0459945,-0.0889051
1.1201,1.09638,1.02164,0.822199,,0.293954,,6.80378,2018-12-07 12:42:33.563000+00:00,2018-12-09 00:00:00+00:00,BTC-14DEC18-3500-C,3500,C,2018-12-14 08:00:00+00:00,35.2907,0.293954,3362.91,3383.54,0.613394,1.1201,1.2008,0.0807,148.122,146.274,1.84742,-25.3703,5.40774,2.02393,1.57365,180.483,-23.5229,-32.5282,-0.130333,-0.180229
0.9139,1.28472,0.711361,0.245889,,0.293928,,6.8044,2018-12-14 12:41:40.036000+00:00,2018-12-16 00:00:00+00:00,BTC-21DEC18-3250-P,3250,P,2018-12-21 08:00:00+00:00,35.3055,0.293928,3252.75,3185.76,-2.05968,0.9139,0.8389,-0.075,160.72,164.758,-4.03748,32.1331,3.4889,1.93155,1.5444,177.128,28.0957,21.1308,0.158617,0.119297
0.8245,0.916189,0.899923,0.571349,,0.293854,,6.8061,2018-12-28 12:39:13.261000+00:00,2018-12-30 00:00:00+00:00,BTC-4JAN19-3750-C,3750,C,2019-01-04 08:00:00+00:00,35.3463,0.293854,3603.06,3712.46,3.03629,0.8245,0.9945,0.17,102.171,160.694,-58.5229,22.708,4.90176,2.19466,1.6404,188.139,-35.815,-44.5518,-0.190364,-0.236802
0.6078,1.48007,0.410658,1.05101,,0.293352,,6.81774,2019-01-25 12:22:27.204000+00:00,2019-01-27 00:00:00+00:00,BTC-1FEB19-3500-P,3500,P,2019-02-01 08:00:00+00:00,35.6258,0.293352,3528.63,3549.96,0.604393,0.6078,0.5892,-0.0186,102.806,77.1333,25.6726,-13.3681,2.37658,2.12358,1.66314,190.747,12.3044,6.14114,0.0645065,0.0321952
0.4491,1.44782,0.310191,0.343944,,0.292716,,6.83257,2019-02-01 12:01:06.212000+00:00,2019-02-03 00:00:00+00:00,BTC-8FEB19-3500-C,3500,C,2019-02-08 08:00:00+00:00,35.9816,0.292716,3417.82,3464.72,1.37235,0.4491,0.4919,0.0428,49.9471,66.151,-16.2039,15.4975,2.51575,2.06476,1.52682,175.112,-0.706451,-6.81379,-0.00403428,-0.038911
0.4549,2.00574,0.226799,0.343787,,0.292411,,6.83969,2019-02-15 11:50:51.045000+00:00,2019-02-17 00:00:00+00:00,BTC-22FEB19-3625-C,3625,C,2019-02-22 08:00:00+00:00,36.1525,0.292411,3572.59,3585.92,0.373081,0.4549,0.4756,0.0207,65.5779,64.6068,0.971135,-0.0206412,2.69338,2.14755,1.66571,191.042,0.950494,-5.55615,0.00497531,-0.0290834
0.5502,1.14596,0.48012,0.929547,,0.293989,,6.80297,2019-02-22 12:43:43.304000+00:00,2019-02-24 00:00:00+00:00,BTC-1MAR19-4000-C,4000,C,2019-03-01 08:00:00+00:00,35.2713,0.293989,3940.65,4109.63,4.28811,0.5502,0.5486,-0.0016,91.8808,170.86,-78.9788,85.1743,4.23757,2.41509,1.85138,212.337,6.19552,-2.30852,0.0291778,-0.010872
0.494,1.23976,0.398465,0.434983,,0.293555,,6.81303,2019-03-01 12:29:14.511000+00:00,2019-03-03 00:00:00+00:00,BTC-8MAR19-3875-C,3875,C,2019-03-08 08:00:00+00:00,35.5126,0.293555,3806.7,3809.59,0.0760847,0.494,0.461,-0.033,72.9603,56.6575,16.3029,-1.23737,2.73025,2.28489,1.76474,202.4,15.0655,8.28563,0.0744345,0.040937
0.3702,1.62079,0.228408,0.213985,,0.293811,,6.8071,2019-03-22 12:37:46.963000+00:00,2019-03-24 00:00:00+00:00,BTC-29MAR19-4000-P,4000,P,2019-03-29 08:00:00+00:00,35.3703,0.293811,3982,3980.75,-0.0314302,0.3702,0.3946,0.0244,89.9603,85.9408,4.0195,1.51316,2.4518,2.38882,1.89134,216.92,5.53265,-1.19932,0.0255055,-0.00552884
0.3882,1.59318,0.243663,1.7452,,0.293977,,6.80326,2019-03-29 12:43:18.071000+00:00,2019-03-31 00:00:00+00:00,BTC-5APR19-4125-C,4125,C,2019-04-05 08:00:00+00:00,35.2783,0.293977,4072.51,4100.48,0.686654,0.3882,0.4391,0.0509,63.1109,75.3648,-12.254,4.88538,3.06827,2.4519,1.89417,217.244,-7.36858,-14.7829,-0.0339184,-0.0680475
0.8263,0.635687,1.29985,1.87715,,0.293984,,6.80309,2019-04-05 12:43:32.709000+00:00,2019-04-07 00:00:00+00:00,BTC-12APR19-5000-C,5000,C,2019-04-12 08:00:00+00:00,35.2742,0.293984,5025.87,5038.57,0.252786,0.8263,0.761,-0.0653,239.152,204.062,35.0903,-15.8831,6.6316,3.01933,2.37955,272.913,19.2072,7.17674,0.0703786,0.0262968
0.564,0.768803,0.733608,0.426136,,0.292921,,6.82778,2019-04-26 12:07:59.523000+00:00,2019-04-28 00:00:00+00:00,BTC-3MAY19-5125-C,5125,C,2019-05-03 08:00:00+00:00,35.8668,0.292921,5133.18,5161.38,0.549428,0.564,0.4453,-0.1187,161.989,129.574,32.415,10.11,5.90441,3.08837,2.43879,279.707,42.5251,31.0935,0.152034,0.111164
0.6364,1.65101,0.385462,6.84414,0.000331263,0.293896,,6.80512,2019-05-03 12:40:37.791000+00:00,2019-05-05 00:00:00+00:00,BTC-10MAY19-5750-C,5750,C,2019-05-10 08:00:00+00:00,35.3228,0.293896,5738.38,5771.65,0.579738,0.6364,0.6109,-0.0255,193.724,180.718,13.0061,6.49302,9.30658,3.45301,2.73055,313.17,19.4991,4.00901,0.0622638,0.0128014
0.7055,1.19021,0.592752,1.67838,0.000141298,0.293266,,6.81974,2019-05-10 12:19:34.244000+00:00,2019-05-12 00:00:00+00:00,BTC-17MAY19-6250-P,6250,P,2019-05-17 08:00:00+00:00,35.6738,0.293266,6245.31,7248.5,16.0632,0.7055,1.116,0.4105,242.859,62.3759,180.483,-249.962,10.5577,4.04814,2.96995,340.626,-69.4783,-87.0541,-0.203972,-0.255571
0.6333,0.72087,0.878521,1.5872,0.000193481,0.293198,,6.82132,2019-06-07 12:17:17.934000+00:00,2019-06-09 00:00:00+00:00,BTC-14JUN19-8000-P,8000,P,2019-06-14 08:00:00+00:00,35.7117,0.293198,7920.98,7956.6,0.449672,0.6333,0.6906,0.0573,316.415,287.894,28.5216,-30.5711,11.8416,4.76327,3.76035,431.278,-2.04947,-22.4147,-0.0047521,-0.0519727
0.6367,1.09805,0.579844,1.07709,8.18376e-06,0.293987,,6.80301,2019-06-14 12:43:39.544000+00:00,2019-06-16 00:00:00+00:00,BTC-21JUN19-8500-C,8500,C,2019-06-21 08:00:00+00:00,35.2723,0.293987,8347.58,8856.17,6.09263,0.6367,0.7314,0.0947,222.75,516.44,-293.69,261.517,11.7798,5.16112,3.91977,449.562,-32.173,-53.0337,-0.0715651,-0.117967
1.0071,0.867085,1.16148,3.90615,0.000243624,0.292527,,6.83697,2019-07-12 11:54:45.949000+00:00,2019-07-14 00:00:00+00:00,BTC-19JUL19-12000-C,12000,C,2019-07-19 08:00:00+00:00,36.0872,0.292527,11719.7,11394.3,-2.77639,1.0071,1.102,0.0949,520.86,364.609,156.252,-182.461,16.2201,6.93421,5.54857,636.371,-26.2091,-54.9119,-0.0411852,-0.0862892
1.3318,0.965187,1.37984,1.21241,0.000112564,0.29364,,6.81106,2019-07-19 12:32:04.514000+00:00,2019-07-21 00:00:00+00:00,BTC-26JUL19-10000-P,10000,P,2019-07-26 08:00:00+00:00,35.4654,0.29364,10499.2,10713.3,2.03888,1.3318,1.3349,0.00310013,520.839,368.984,151.855,-106.406,10.1778,6.36374,4.68606,537.449,45.4489,24.2213,0.0845641,0.0450672
0.9401,2.00741,0.468314,0.814098,3.4169e-05,0.293364,,6.81746,2019-08-02 12:22:51.262000+00:00,2019-08-04 00:00:00+00:00,BTC-9AUG19-10500-C,10500,C,2019-08-09 08:00:00+00:00,35.6191,0.293364,10522.5,10894.8,3.53794,0.9401,0.9356,-0.00450005,550.373,705.243,-154.87,163.26,10.3849,6.42521,4.99169,572.501,8.39069,-13.4111,0.0146562,-0.0234255
0.9709,1.18561,0.818903,2.3679,0.000549023,0.293978,,6.80323,2019-08-09 12:43:21.007000+00:00,2019-08-11 00:00:00+00:00,BTC-16AUG19-12000-C,12000,C,2019-08-16 08:00:00+00:00,35.2775,0.293978,11779.5,11339.3,-3.73727,0.9709,0.8998,-0.0710999,525.54,242.772,282.767,-230.223,12.3246,6.93564,5.59134,641.276,52.5443,27.6927,0.081937,0.0431837
0.7362,1.47757,0.498252,2.80057,7.89814e-05,0.293966,,6.8035,2019-09-06 12:42:57.909000+00:00,2019-09-08 00:00:00+00:00,BTC-13SEP19-11000-C,11000,C,2019-09-13 08:00:00+00:00,35.2839,0.293966,10918.3,10530.6,-3.55122,0.7362,0.7312,-0.005,400.592,190.014,210.578,-195.049,10.7883,6.43468,5.19501,595.821,15.529,-6.88903,0.0260632,-0.0115623
0.6021,1.31646,0.457361,1.17253,0.000136924,0.292769,,6.83132,2019-09-13 12:02:54.263000+00:00,2019-09-15 00:00:00+00:00,BTC-20SEP19-10500-C,10500,C,2019-09-20 08:00:00+00:00,35.9516,0.292769,10358.1,10387.9,0.287321,0.6021,0.5558,-0.0463,276.397,227.392,49.0053,1.65648,10.3937,6.22382,4.89214,561.084,50.6617,29.152,0.0902926,0.0519566
0.58,1.09104,0.531604,0.96616,0.000203201,0.292871,,6.82893,2019-09-20 12:06:20.115000+00:00,2019-09-22 00:00:00+00:00,BTC-27SEP19-10250-C,10250,C,2019-09-27 08:00:00+00:00,35.8944,0.292871,10204.3,9983.74,-2.16132,0.58,0.6038,0.0238,301.362,180.32,121.042,-97.1672,10.6547,6.05641,4.85594,556.933,23.8752,2.30814,0.0428691,0.00414437
0.6341,1.10796,0.572314,1.13001,0.000148223,0.293902,,6.805,2019-10-04 12:40:47.998000+00:00,2019-10-06 00:00:00+00:00,BTC-11OCT19-8250-P,8250,P,2019-10-11 08:00:00+00:00,35.32,0.293902,8137.74,8134.36,-0.0416368,0.6341,0.6471,0.013,343.178,317.549,25.6292,-26.1776,9.05898,4.88163,3.84775,441.302,-0.548413,-18.3368,-0.00124272,-0.0415515
0.5933,1.17296,0.505813,2.73997,3.12507e-05,0.293938,,6.80415,2019-10-11 12:42:01.391000+00:00,2019-10-13 00:00:00+00:00,BTC-18OCT19-8250-P,8250,P,2019-10-18 08:00:00+00:00,35.2996,0.293938,8349.98,8314.03,-0.430605,0.5933,0.5769,-0.0164,221.687,199.761,21.9259,16.9712,7.97672,4.9992,3.90374,447.724,38.8971,22.0174,0.0868773,0.0491763
0.549,1.4392,0.381463,1.88119,1.14458e-05,0.293913,,6.80474,2019-10-18 12:41:10.178000+00:00,2019-10-20 00:00:00+00:00,BTC-25OCT19-8000-C,8000,C,2019-10-25 08:00:00+00:00,35.3138,0.293913,7950.63,7953.69,0.0384624,0.549,0.473,-0.076,215.07,159.707,55.3632,1.41163,8.2764,4.77129,3.78021,433.555,56.7748,39.9469,0.130952,0.0921379
0.5841,0.796408,0.733418,0.464786,0.000171341,0.293711,,6.80942,2019-11-01 12:34:25.960000+00:00,2019-11-03 00:00:00+00:00,BTC-8NOV19-9250-C,9250,C,2019-11-08 08:00:00+00:00,35.4261,0.293711,9185.01,9335.2,1.63516,0.5841,0.5647,-0.0194,262.456,297.886,-35.4295,63.0762,11.4714,5.55606,4.36641,500.788,27.6467,6.2528,0.0552064,0.0124859
0.9819,1.35459,0.72487,6.61856,0.000107831,0.294027,,6.80211,2019-11-22 12:44:58.089000+00:00,2019-11-24 00:00:00+00:00,BTC-29NOV19-7250-P,7250,P,2019-11-29 08:00:00+00:00,35.2505,0.294027,7125.17,7327.9,2.84515,0.9819,0.5641,-0.4178,450.569,161.724,288.845,-134.289,10.1612,4.33592,3.38461,388.185,154.556,136.674,0.39815,0.352085
0.5438,0.603686,0.9008,2.12694,2.12299e-05,0.293663,,6.81053,2019-11-29 12:32:49.974000+00:00,2019-12-01 00:00:00+00:00,BTC-6DEC19-7500-C,7500,C,2019-12-06 08:00:00+00:00,35.4528,0.293663,7584.27,7516.83,-0.889319,0.5438,0.5717,0.0279,268.483,215.485,52.9978,-41.6271,12.306,4.53033,3.54683,406.79,11.3707,-9.01246,0.0279524,-0.0221551
0.4717,1.35446,0.348256,0.173647,5.15858e-06,0.294017,,6.80232,2019-12-13 12:44:39.302000+00:00,2019-12-15 00:00:00+00:00,BTC-20DEC19-7250-C,7250,C,2019-12-20 08:00:00+00:00,35.2557,0.294017,7220.28,7039.49,-2.50389,0.4717,0.4599,-0.0118,171.776,74.9238,96.8526,-73.1769,6.88537,4.27793,3.43472,393.931,23.6756,9.0776,0.0601009,0.0230436
0.5407,0.775765,0.696989,0.0628975,2.79547e-05,0.293816,,6.80698,2019-12-20 12:37:56.907000+00:00,2019-12-22 00:00:00+00:00,BTC-27DEC19-7250-P,7250,P,2019-12-27 08:00:00+00:00,35.3675,0.293816,7158.7,7142,-0.233288,0.5407,0.5058,-0.0349,261.347,234.757,26.5896,7.84161,6.18237,4.29021,3.3765,387.254,34.4313,20.5822,0.0889112,0.053149
0.509,1.05853,0.480857,0.959733,1.3921e-05,0.293991,,6.80293,2019-12-27 12:43:46.910000+00:00,2019-12-29 00:00:00+00:00,BTC-3JAN20-7250-C,7250,C,2020-01-03 08:00:00+00:00,35.2703,0.293991,7113.8,7300.7,2.62734,0.509,0.4573,-0.0517,138.752,187.047,-48.2955,74.2601,8.85802,4.32435,3.29159,377.515,25.9646,9.49065,0.0687776,0.0251398
0.4705,1.02796,0.457702,5.44826,4.6718e-05,0.293498,,6.81435,2020-01-03 12:27:19.735000+00:00,2020-01-05 00:00:00+00:00,BTC-10JAN20-7500-C,7500,C,2020-01-10 08:00:00+00:00,35.5445,0.293498,7341.46,7376.36,0.475282,0.4705,0.4391,-0.0314,121.677,103.323,18.3539,-6.84509,9.95386,4.41535,3.34065,383.143,11.5088,-6.20102,0.030038,-0.0161846
0.4943,0.771464,0.64073,0.632345,3.10711e-05,0.294024,,6.80217,2020-01-10 12:44:52.238000+00:00,2020-01-12 00:00:00+00:00,BTC-17JAN20-7750-P,7750,P,2020-01-17 08:00:00+00:00,35.2522,0.294024,7877.72,8007.09,1.64229,0.4943,0.5713,0.077,153.056,112.246,40.8103,-90.6324,15.0896,4.76544,3.60969,413.999,-49.8221,-73.2869,-0.120344,-0.177022
0.604,0.942931,0.640556,1.09903,0.000259506,0.293975,,6.8033,2020-01-17 12:43:14.790000+00:00,2020-01-19 00:00:00+00:00,BTC-24JAN20-9000-C,9000,C,2020-01-24 08:00:00+00:00,35.2792,0.293975,8869.03,8917.35,0.544874,0.604,0.5835,-0.0205,233.618,212.862,20.7562,12.3283,11.5918,5.33591,4.18222,479.663,33.0845,11.9746,0.0689745,0.0249645
0.4618,1.1054,0.417766,0.489406,0.000185184,0.293994,,6.80287,2020-01-24 12:43:51.995000+00:00,2020-01-26 00:00:00+00:00,BTC-31JAN20-8500-C,8500,C,2020-01-31 08:00:00+00:00,35.2689,0.293994,8421.73,8324.57,-1.15371,0.4618,0.4414,-0.0204,176.392,104.83,71.5615,-51.3844,11.1943,5.02389,3.9819,456.688,20.1771,-0.0229973,0.0441814,-5.03568e-05
0.5295,0.970655,0.545508,2.54952,0.00029764,0.293989,,6.80298,2020-01-31 12:43:42.923000+00:00,2020-02-02 00:00:00+00:00,BTC-7FEB20-9250-C,9250,C,2020-02-07 08:00:00+00:00,35.2714,0.293989,9280.91,9384.56,1.11675,0.5295,0.4978,-0.0317,283.482,297.322,-13.8399,49.0845,11.2628,5.59964,4.40222,504.895,35.2445,13.9798,0.0698057,0.0276886
0.4412,0.909303,0.485207,0.546783,0.000395496,0.739691,,1.80255,2020-02-07 12:44:19.360000+00:00,2020-02-09 00:00:00+00:00,BTC-9FEB20-9625-P,9625,P,2020-02-09 08:00:00+00:00,35.2613,0.739691,9733.9,9895.52,1.66035,0.4412,0.6078,0.1666,74.0214,5.14553,68.8759,-55.9197,18.1257,3.56336,2.23631,256.485,12.9562,-10.9692,0.0505144,-0.0427675
0.6408,0.994901,0.644084,3.10047,0.000273872,0.739293,,1.80353,2020-02-28 12:42:55.363000+00:00,2020-03-01 00:00:00+00:00,BTC-1MAR20-8625-C,8625,C,2020-03-01 08:00:00+00:00,35.2846,0.739293,8508.49,8536.02,0.323506,0.6408,0.5786,-0.0622,103.849,25.5901,78.259,-41.1744,31.1651,5.11335,2.01871,231.528,37.0845,-1.21265,0.160173,-0.00523761
0.3992,0.857361,0.465615,0.468474,6.68022e-05,0.73476,,1.81465,2020-03-06 12:26:54.197000+00:00,2020-03-08 00:00:00+00:00,BTC-8MAR20-9125-C,9125,C,2020-03-08 08:00:00+00:00,35.5516,0.73476,9121.51,8873.67,-2.71712,0.3992,0.6058,0.2066,101.235,4.55291,96.6821,-102.954,24.1315,3.30557,2.24865,257.9,-6.27224,-35.958,-0.0243205,-0.139426
1.9801,0.50316,3.93533,16.4516,0.000415231,0.728109,,1.83123,2020-03-13 12:03:01.980000+00:00,2020-03-15 00:00:00+00:00,BTC-15MAR20-5750-C,5750,C,2020-03-15 08:00:00+00:00,35.9494,0.728109,5439.49,5145.88,-5.39765,1.9801,1.8389,-0.1412,181.835,2.58319,179.252,-287.26,22.7565,1.95474,1.27179,145.863,-108.008,-133.991,-0.740475,-0.918608
0.8405,0.700905,1.19916,2.11314,0.000184186,0.733149,,1.81864,2020-03-27 12:21:09.597000+00:00,2020-03-29 00:00:00+00:00,BTC-29MAR20-6625-C,6625,C,2020-03-29 08:00:00+00:00,35.6473,0.733149,6661.35,6278.36,-5.74936,0.8405,1.2851,0.4446,176.684,9.51496,167.169,-211.468,11.4167,3.18777,1.63006,186.954,-44.299,-60.5335,-0.236952,-0.323789
0.9542,0.993748,0.960203,2.54805,7.76171e-05,0.736803,,1.80962,2020-04-03 12:34:08.859000+00:00,2020-04-05 00:00:00+00:00,BTC-5APR20-7000-C,7000,C,2020-04-05 08:00:00+00:00,35.4309,0.736803,6995.67,6885.91,-1.56897,0.9542,0.9768,0.0226,186.599,37.0639,149.535,-128.242,17.7436,4.16447,1.72406,197.734,21.2935,-2.33861,0.107688,-0.0118271
0.6978,1.03611,0.673482,5.02881,1.79019e-05,0.730506,,1.82522,2020-04-10 12:11:41.167000+00:00,2020-04-12 00:00:00+00:00,BTC-12APR20-7000-C,7000,C,2020-04-12 08:00:00+00:00,35.8052,0.730506,6928.03,6902.07,-0.374708,0.6978,0.6811,-0.0167,104.385,20.9828,83.4023,-50.8845,16.5289,4.14903,1.67917,192.585,32.5178,10.1607,0.168849,0.0527595
0.6013,0.823738,0.729965,0.846983,0.000168832,0.719164,,1.85401,2020-04-17 11:30:13.942000+00:00,2020-04-19 00:00:00+00:00,BTC-19APR20-7000-P,7000,P,2020-04-19 08:00:00+00:00,36.4961,0.719164,7081.09,7258.05,2.49897,0.6013,0.9678,0.3665,83.4855,10.8172,72.6683,-60.7969,13.8823,3.47648,1.67299,191.876,11.8714,-7.16043,0.0618698,-0.0373179
0.548,0.92907,0.589837,0.312604,5.97475e-05,0.727646,,1.83239,2020-04-24 12:01:21.263000+00:00,2020-04-26 00:00:00+00:00,BTC-26APR20-7375-P,7375,P,2020-04-26 08:00:00+00:00,35.9774,0.727646,7467.67,7530.8,0.845379,0.548,0.5687,0.0207,74.5357,6.94675,67.589,-40.9382,14.8619,3.10864,1.737,199.218,26.6508,6.94328,0.133777,0.0348527
0.7944,0.933144,0.851315,2.56959,4.89031e-06,0.739069,,1.80407,2020-05-01 12:42:08.231000+00:00,2020-05-03 00:00:00+00:00,BTC-3MAY20-8875-P,8875,P,2020-05-03 08:00:00+00:00,35.2977,0.739069,8853.42,8997.91,1.63207,0.7944,0.7438,-0.0506001,210.046,33.2273,176.819,-105.117,24.0089,5.3554,2.18231,250.291,71.7021,40.1555,0.286474,0.160435
0.6899,0.689953,0.999923,3.193,3.77346e-05,0.734124,,1.81622,2020-05-15 12:24:38.261000+00:00,2020-05-17 00:00:00+00:00,BTC-17MAY20-9500-C,9500,C,2020-05-17 08:00:00+00:00,35.5894,0.734124,9548.25,9386.76,-1.69133,0.6899,0.4557,-0.2342,210.881,13.7741,197.106,-174.732,34.4206,4.58624,2.33463,267.761,22.3744,-18.9671,0.083561,-0.0708361
0.6316,0.954473,0.661727,1.50676,3.58972e-05,0.724523,,1.84029,2020-05-22 11:49:58.845000+00:00,2020-05-24 00:00:00+00:00,BTC-24MAY20-9125-P,9125,P,2020-05-24 08:00:00+00:00,36.167,0.724523,9151.43,9154.31,0.0313961,0.6316,0.6389,0.0073,150.298,56.7127,93.585,-44.714,24.3935,5.49172,2.24751,257.768,48.871,16.7383,0.189592,0.0649352
0.6285,1.25095,0.502418,1.66336,2.30877e-05,0.739069,,1.80407,2020-05-29 12:42:08.225000+00:00,2020-05-31 00:00:00+00:00,BTC-31MAY20-9500-P,9500,P,2020-05-31 08:00:00+00:00,35.2977,0.739069,9440.48,9697.75,2.72519,0.6285,0.8653,0.2368,199.707,30.8205,168.887,-159.046,25.64,5.74147,2.31091,265.04,9.8402,-23.8522,0.0371272,-0.0899946
0.4709,0.847256,0.555794,2.27273,1.19146e-05,0.738445,,1.8056,2020-06-12 12:39:56.557000+00:00,2020-06-14 00:00:00+00:00,BTC-14JUN20-9500-C,9500,C,2020-06-14 08:00:00+00:00,35.3343,0.738445,9453.86,9469.85,0.169164,0.4709,0.4087,-0.0622,104.439,33.198,71.2412,-27.2623,23.6818,5.67711,2.31121,265.074,43.9789,12.3088,0.165912,0.0464352
