f_iv,f_iv_premium,f_wd_vol,f_friday_move_abs,f_funding_abs,f_wknd_frac,f_dvol_chg,f_T_days,entry_ts,exit_ts,instrument,strike,cp,expiry,hold_hours,wknd_frac,index_in,index_out,index_move_pct,iv_in,iv_out,iv_change,premium_in,premium_out,option_pnl,hedge_pnl,perp_fees,option_fees,spread_cost,vega_usd,gross_usd,net_usd,gross_per_vega,net_per_vega
0.6482,1.1432,0.567004,0.959903,0.000147268,0.299618,,6.67516,2019-10-04 15:47:46.535000+00:00,2019-10-06 00:00:00+00:00,BTC-11OCT19-8000-P,8000,P,2019-10-11 08:00:00+00:00,32.2037,0.299618,8144.23,8134.52,-0.119342,0.6482,0.6703,0.0221,219.172,198.939,20.233,-16.2506,7.6676,4.88362,3.7608,431.329,3.98238,-12.3296,0.00923281,-0.0285852
0.5243,1.37859,0.380316,1.94307,1.11258e-05,0.299824,,6.67057,2019-10-18 15:54:22.706000+00:00,2019-10-20 00:00:00+00:00,BTC-25OCT19-8000-C,8000,C,2019-10-25 08:00:00+00:00,32.0937,0.299824,7926.09,7953.69,0.348166,0.5243,0.473,-0.0513,192.797,159.707,33.0905,5.82835,7.82779,4.76393,3.75587,430.765,38.9188,22.5712,0.0903482,0.052398
0.6087,0.830703,0.732753,0.31168,0.000173447,0.299976,,6.6672,2019-11-01 15:59:13.579000+00:00,2019-11-03 00:00:00+00:00,BTC-8NOV19-9000-P,9000,P,2019-11-08 08:00:00+00:00,32.0129,0.299976,9142.96,9327.38,2.01712,0.6087,0.6162,0.0075,235.221,139.266,95.9551,-94.6856,8.77656,5.5411,4.23706,485.952,1.26944,-17.2853,0.00261228,-0.0355699
0.5107,1.26385,0.404083,1.91629,6.79759e-05,0.299808,,6.67093,2019-11-15 15:53:51.321000+00:00,2019-11-17 00:00:00+00:00,BTC-22NOV19-8500-C,8500,C,2019-11-22 08:00:00+00:00,32.1024,0.299808,8472.69,8497.8,0.296287,0.5107,0.4813,-0.0294,223.122,196.133,26.9893,7.13162,7.34349,5.09115,4.03223,462.46,34.1209,17.654,0.0737812,0.0381741
0.8477,1.12769,0.751716,6.02165,0.000102563,0.299962,,6.6675,2019-11-22 15:58:47.692000+00:00,2019-11-24 00:00:00+00:00,BTC-29NOV19-7000-P,7000,P,2019-11-29 08:00:00+00:00,32.0201,0.299962,7146.32,7304.61,2.21492,0.8477,0.6458,-0.2019,259.131,102.713,156.418,-102.237,9.01125,4.33528,3.30752,379.343,54.1814,37.5273,0.14283,0.0989272
0.5005,0.569043,0.879547,0.0339144,2.91741e-06,0.299803,,6.67104,2019-12-06 15:53:42.221000+00:00,2019-12-08 00:00:00+00:00,BTC-13DEC19-7500-P,7500,P,2019-12-13 08:00:00+00:00,32.1049,0.299803,7372.72,7504.82,1.79182,0.5005,0.4817,-0.0188,273.074,171.851,101.222,-101.491,10.2274,4.46326,3.42827,393.191,-0.268265,-18.3872,-0.000682276,-0.0467639
0.447,1.29489,0.345204,0.666806,5.10746e-06,0.299994,,6.66679,2019-12-13 15:59:49.100000+00:00,2019-12-15 00:00:00+00:00,BTC-20DEC19-7250-P,7250,P,2019-12-20 08:00:00+00:00,32.003,0.299994,7258.92,7021.08,-3.27649,0.447,0.4346,-0.0124,172.555,291.03,-118.475,107.594,6.75635,4.284,3.45037,395.726,-10.881,-25.3717,-0.0274963,-0.0641144
0.5671,0.82165,0.690196,0.0628975,2.80857e-05,0.299446,,6.67899,2019-12-20 15:42:15.183000+00:00,2019-12-22 00:00:00+00:00,BTC-27DEC19-7000-C,7000,C,2019-12-27 08:00:00+00:00,32.2958,0.299446,7153.15,7142.24,-0.152417,0.5671,0.4995,-0.0676,304.037,250.787,53.2503,-13.8342,5.50641,4.28862,3.2369,371.243,39.4161,26.3842,0.106173,0.0710699
0.4998,1.02557,0.48734,0.702413,1.56427e-05,0.299975,,6.66721,2019-12-27 15:59:12.631000+00:00,2019-12-29 00:00:00+00:00,BTC-3JAN20-7250-P,7250,P,2020-01-03 08:00:00+00:00,32.0132,0.299975,7234.36,7301.49,0.927951,0.4998,0.4854,-0.0144,205.461,145.777,59.6843,-43.2453,8.23712,4.36076,3.4431,394.892,16.439,0.398027,0.0416291,0.00100794
0.4632,0.996282,0.464929,5.12396,4.65084e-05,0.299903,,6.66882,2020-01-03 15:56:53.837000+00:00,2020-01-05 00:00:00+00:00,BTC-10JAN20-7250-P,7250,P,2020-01-10 08:00:00+00:00,32.0517,0.299903,7309.66,7337.32,0.378305,0.4632,0.4893,0.0261,155.738,131.93,23.8083,-37.3584,9.62832,4.39409,3.43415,393.866,-13.55,-31.0066,-0.0344027,-0.0787237
0.5117,0.79136,0.646608,3.64078,3.15438e-05,0.299966,,6.66743,2020-01-10 15:58:53.912000+00:00,2020-01-12 00:00:00+00:00,BTC-17JAN20-8250-C,8250,C,2020-01-17 08:00:00+00:00,32.0184,0.299966,8067.45,8015,-0.650161,0.5117,0.5565,0.0448,148.095,120.528,27.5673,-74.4727,16.0375,4.82473,3.68723,422.892,-46.9054,-71.4549,-0.110916,-0.168967
0.5968,0.936909,0.636988,1.25358,0.000266488,0.299571,,6.67621,2020-01-17 15:46:15.763000+00:00,2020-01-19 00:00:00+00:00,BTC-24JAN20-9000-C,9000,C,2020-01-24 08:00:00+00:00,32.229,0.299571,8855.52,8917.35,0.698271,0.5968,0.5835,-0.0133,224.205,212.862,11.343,16.0962,10.7136,5.33186,4.16282,477.438,27.4392,7.23088,0.0574718,0.0151452
0.4785,1.14629,0.417433,1.38466,0.000181219,0.299771,,6.67177,2020-01-24 15:52:39.276000+00:00,2020-01-26 00:00:00+00:00,BTC-31JAN20-8500-P,8500,P,2020-01-31 08:00:00+00:00,32.1224,0.299771,8504.36,8316.29,-2.21136,0.4785,0.4308,-0.0477,219.86,281.659,-61.7993,87.6024,10.0948,5.0462,4.04422,463.836,25.8031,6.61792,0.0556299,0.0142678
0.5775,1.06532,0.542093,1.78045,0.000302004,0.299843,,6.67016,2020-01-31 15:54:58.282000+00:00,2020-02-02 00:00:00+00:00,BTC-7FEB20-9500-C,9500,C,2020-02-07 08:00:00+00:00,32.0838,0.299843,9326.65,9413.09,0.926738,0.5775,0.5319,-0.0456,218.005,201.538,16.4669,20.5717,9.19551,5.62192,4.35654,499.656,37.0385,17.8645,0.074128,0.0357537
0.4725,0.981023,0.48164,0.102202,0.000394752,0.793818,,1.67965,2020-02-07 15:41:18.627000+00:00,2020-02-09 00:00:00+00:00,BTC-9FEB20-9875-P,9875,P,2020-02-09 08:00:00+00:00,32.3115,0.793818,9783.55,9931.53,1.51258,0.4725,0.3123,-0.1602,182.068,15.6405,166.428,-100.521,26.5925,4.89013,2.33103,267.348,65.9072,32.0935,0.246522,0.120044
0.4412,0.719854,0.612902,0.244045,0.000567977,0.795197,,1.67673,2020-02-14 15:45:30.202000+00:00,2020-02-16 00:00:00+00:00,BTC-16FEB20-10250-C,10250,C,2020-02-16 08:00:00+00:00,32.2416,0.795197,10278.2,9868.09,-3.98984,0.4412,0.7777,0.3365,142.615,5.29382,137.321,-179.512,23.7448,3.74518,2.52028,289.053,-42.191,-72.2013,-0.145963,-0.249786
0.6259,0.959272,0.652474,2.28695,0.000272785,0.769922,,1.73178,2020-02-28 14:26:14.504000+00:00,2020-03-01 00:00:00+00:00,BTC-1MAR20-8500-P,8500,P,2020-03-01 08:00:00+00:00,33.5626,0.769922,8587.92,8566.44,-0.250113,0.6259,0.6039,-0.022,111.276,34.4763,76.8,-81.7421,25.2554,5.14631,2.04982,235.096,-4.94213,-37.3937,-0.0210217,-0.159057
0.4741,1.02565,0.462243,0.154321,6.56398e-05,0.798717,,1.66934,2020-03-06 15:56:08.613000+00:00,2020-03-08 00:00:00+00:00,BTC-8MAR20-9125-C,9125,C,2020-03-08 08:00:00+00:00,32.0643,0.798717,9046.65,8873.67,-1.9121,0.4741,0.6058,0.1317,86.6,4.55291,82.0471,-66.6046,19.1579,3.28311,2.16696,248.531,15.4425,-9.16551,0.0621351,-0.0368787
1.5037,0.775273,1.93957,6.56642,0.000872783,0.799376,,1.66797,2020-03-20 15:58:07.633000+00:00,2020-03-22 00:00:00+00:00,BTC-22MAR20-6625-C,6625,C,2020-03-22 08:00:00+00:00,32.0312,0.799376,6612.35,6155.85,-6.90382,1.5037,1.343,-0.1607,274.983,3.60988,271.373,-294.641,17.1052,2.43494,1.62907,186.84,-23.2679,-44.4371,-0.124534,-0.237835
0.6809,1.00783,0.675611,6.09221,2.00797e-05,0.780988,,1.70724,2020-04-10 15:01:34.545000+00:00,2020-04-12 00:00:00+00:00,BTC-12APR20-6875-C,6875,C,2020-04-12 08:00:00+00:00,32.9737,0.780988,6860.2,6894.83,0.504807,0.6809,0.5366,-0.1443,124.93,55.1541,69.7759,-24.4315,18.9555,4.12651,1.69083,193.923,45.3444,20.5716,0.233827,0.106081
0.6228,0.862489,0.722096,1.19698,0.000165745,0.79839,,1.67003,2020-04-17 15:55:09.694000+00:00,2020-04-19 00:00:00+00:00,BTC-19APR20-7000-P,7000,P,2020-04-19 08:00:00+00:00,32.0806,0.79839,7049.24,7258.05,2.96218,0.6228,0.9678,0.345,100.624,10.8172,89.8063,-71.3913,11.8042,3.46692,1.7096,196.075,18.4151,1.43437,0.0939183,0.00731539
0.887,1.04154,0.851627,1.34846,5.39877e-06,0.794816,,1.67754,2020-05-01 15:44:20.752000+00:00,2020-05-03 00:00:00+00:00,BTC-3MAY20-8875-C,8875,C,2020-05-03 08:00:00+00:00,32.2609,0.794816,8777.53,8970.23,2.19539,0.887,0.886,-0.000999985,175.987,150.394,25.5929,77.7001,19.198,5.32433,2.14146,245.606,103.293,76.6292,0.420564,0.312
0.6259,0.953894,0.656152,2.0164,3.57557e-05,0.790826,,1.686,2020-05-22 15:32:09.493000+00:00,2020-05-24 00:00:00+00:00,BTC-24MAY20-9125-P,9125,P,2020-05-24 08:00:00+00:00,32.464,0.790826,9171.28,9154.31,-0.185051,0.6259,0.6389,0.013,139.789,56.7127,83.0767,-27.8483,22.3435,5.49768,2.24004,256.912,55.2284,25.1472,0.21497,0.0978824
0.5382,0.969485,0.55514,2.02381,1.15029e-05,0.794066,,1.67912,2020-06-12 15:42:03.852000+00:00,2020-06-14 00:00:00+00:00,BTC-14JUN20-9500-C,9500,C,2020-06-14 08:00:00+00:00,32.2989,0.794066,9412.62,9469.85,0.607939,0.5382,0.4087,-0.1295,104.401,33.198,71.2027,-5.72142,18.9156,5.66474,2.26335,259.585,65.4813,38.6377,0.252254,0.148844
0.4558,1.12111,0.406563,0.0373393,7.47829e-06,0.796439,,1.67412,2020-06-19 15:49:16.206000+00:00,2020-06-21 00:00:00+00:00,BTC-21JUN20-9375-C,9375,C,2020-06-21 08:00:00+00:00,32.1788,0.796439,9368.81,9357.07,-0.12522,0.4558,0.4005,-0.0553,117.701,36.8244,80.8763,-22.4712,18.6026,5.61776,2.30959,264.889,58.4051,31.8751,0.220488,0.120334
0.4816,1.17648,0.409358,0.997668,3.99486e-05,0.793922,,1.67943,2020-06-26 15:41:37.656000+00:00,2020-06-28 00:00:00+00:00,BTC-28JUN20-9125-C,9125,C,2020-06-28 08:00:00+00:00,32.3062,0.793922,9150.49,9014.85,-1.4823,0.4816,0.5112,0.0296,137.578,17.2574,120.321,-105.085,24.107,4.90232,2.24481,257.46,15.2364,-16.0178,0.0591795,-0.0622147
0.5903,0.752318,0.784642,2.4212,0.00040517,0.799462,,1.66779,2020-07-31 15:58:23.106000+00:00,2020-08-02 00:00:00+00:00,BTC-2AUG20-11500-C,11500,C,2020-08-02 08:00:00+00:00,32.0269,0.799462,11356.1,11793.1,3.84888,0.5903,0.8132,0.2229,127.328,315.903,-188.575,217.884,38.3142,6.94476,2.69178,308.723,29.3093,-18.6414,0.0949372,-0.0603824
0.476,1.04287,0.456431,0.985598,0.000158863,0.788012,,1.69202,2020-08-07 15:23:29.300000+00:00,2020-08-09 00:00:00+00:00,BTC-9AUG20-11750-C,11750,C,2020-08-09 08:00:00+00:00,32.6085,0.788012,11672.3,11786.4,0.978045,0.476,0.445,-0.031,121.777,83.0113,38.766,-2.82746,36.8615,7.03761,2.83128,324.722,35.9385,-10.7919,0.110675,-0.0332341
0.4431,0.694401,0.638104,0.814003,0.000103804,0.797667,,1.67154,2020-08-14 15:52:58.788000+00:00,2020-08-16 00:00:00+00:00,BTC-16AUG20-11875-C,11875,C,2020-08-16 08:00:00+00:00,32.117,0.797667,11751.7,11860.4,0.925578,0.4431,0.5943,0.1512,94.4305,77.9479,16.4826,-21.9863,39.9279,7.08363,2.7553,316.008,-5.50369,-55.2705,-0.0174163,-0.174903
0.4152,0.77214,0.537726,0.963764,0.00023506,0.78582,,1.69674,2020-08-21 15:16:41.509000+00:00,2020-08-23 00:00:00+00:00,BTC-23AUG20-11750-C,11750,C,2020-08-23 08:00:00+00:00,32.7218,0.78582,11729.7,11652.3,-0.660033,0.4152,0.385,-0.0302,127.899,18.871,109.028,-76.3409,27.5906,5.87778,2.88882,331.322,32.6875,-3.6697,0.098658,-0.011076
0.3491,0.864677,0.403735,0.897299,2.14466e-05,0.787871,,1.69232,2020-09-25 15:23:03.127000+00:00,2020-09-27 00:00:00+00:00,BTC-27SEP20-10625-P,10625,P,2020-09-27 08:00:00+00:00,32.6158,0.787871,10659,10759.4,0.942164,0.3491,0.4281,0.079,88.9178,12.1585,76.7594,-57.3117,27.1397,4.7175,2.60151,298.37,19.4477,-15.011,0.0651798,-0.0503099
0.2882,0.767413,0.375547,1.45394,9.01252e-05,0.78881,,1.69031,2020-10-16 15:25:57.169000+00:00,2020-10-18 00:00:00+00:00,BTC-18OCT20-11250-P,11250,P,2020-10-18 08:00:00+00:00,32.5675,0.78881,11295.4,11368,0.642857,0.2882,0.2902,0.00200001,70.9492,5.68423,65.265,-35.1866,26.3048,4.09914,2.7254,312.578,30.0783,-3.05095,0.0962265,-0.00976058
0.3374,0.651122,0.518182,0.247247,2.08977e-05,0.792597,,1.68223,2020-10-23 15:37:35.061000+00:00,2020-10-25 00:00:00+00:00,BTC-25OCT20-12875-P,12875,P,2020-10-25 08:00:00+00:00,32.3736,0.792597,12967,13111.9,1.11728,0.3374,0.5175,0.1801,82.6825,12.2236,70.4589,-83.8842,34.0033,5.41805,3.04695,349.457,-13.4253,-55.8936,-0.0384174,-0.159944
0.4683,0.740498,0.632412,1.18191,0.000272976,0.794696,,1.67779,2020-11-13 15:43:58.970000+00:00,2020-11-15 00:00:00+00:00,BTC-15NOV20-16000-P,16000,P,2020-11-15 08:00:00+00:00,32.267,0.794696,16149,16102.2,-0.289788,0.4683,0.4644,-0.00390003,146.569,47.8553,98.7133,-71.7928,53.1761,9.67537,3.81055,437.036,26.9204,-39.7416,0.0615978,-0.0909344
0.6759,0.876235,0.771368,4.77961,0.000148754,0.799444,,1.66783,2020-11-20 15:58:19.852000+00:00,2020-11-22 00:00:00+00:00,BTC-22NOV20-18750-C,18750,C,2020-11-22 08:00:00+00:00,32.0278,0.799444,18700.5,18759.5,0.315459,0.6759,0.5166,-0.1593,333.608,121.617,211.991,-128.384,61.1653,11.238,4.60784,528.477,83.6074,6.59623,0.158204,0.0124816
0.6634,0.714736,0.928175,2.26069,0.00025831,0.793048,,1.68128,2020-12-04 15:38:57.691000+00:00,2020-12-06 00:00:00+00:00,BTC-6DEC20-19000-C,19000,C,2020-12-06 08:00:00+00:00,32.3506,0.793048,19018,19161.4,0.754227,0.6634,0.7182,0.0548,365.586,258.321,107.264,71.5526,49.958,11.4538,4.68389,537.199,178.817,112.721,0.332868,0.209831
1.5687,0.986092,1.59082,3.41649,0.000494442,0.799452,,1.66781,2021-01-08 15:58:21.322000+00:00,2021-01-10 00:00:00+00:00,BTC-10JAN21-42000-C,42000,C,2021-01-10 08:00:00+00:00,32.0274,0.799452,40817.6,40647.1,-0.417629,1.5687,1.4357,-0.133,1304.63,233.23,1071.4,-719.42,113.066,24.4394,9.86068,1130.93,351.976,204.61,0.311227,0.180922
1.6067,0.804578,1.99695,11.6443,0.000776228,0.799687,,1.66732,2021-01-15 15:59:03.551000+00:00,2021-01-17 00:00:00+00:00,BTC-17JAN21-35000-C,35000,C,2021-01-17 08:00:00+00:00,32.0157,0.799687,35560.2,35810.7,0.704405,1.6067,1.3649,-0.2418,1897.47,1075.44,822.029,-555.372,93.9884,21.4113,8.59894,986.22,266.656,142.658,0.270382,0.144651
0.8853,1.06086,0.834513,2.69482,0.000261152,0.797281,,1.67235,2021-02-05 15:51:48.948000+00:00,2021-02-07 00:00:00+00:00,BTC-7FEB21-38000-C,38000,C,2021-02-07 08:00:00+00:00,32.1364,0.797281,38268.5,39562.6,3.38157,0.8853,0.8731,-0.0122,1094.64,1590.77,-496.126,393.46,74.6106,23.3493,9.33725,1070.9,-102.666,-209.963,-0.0958691,-0.196063
1.0779,0.855949,1.2593,2.54544,0.000481148,0.796412,,1.67418,2021-02-12 15:49:11.259000+00:00,2021-02-14 00:00:00+00:00,BTC-14FEB21-47000-P,47000,P,2021-02-14 08:00:00+00:00,32.1802,0.796412,47280.4,47314.1,0.0712298,1.0779,0.9696,-0.1083,1300.47,408.371,892.101,-273.992,113.49,28.3783,11.5774,1327.82,618.11,464.663,0.465506,0.349943
0.8829,1.07236,0.823327,4.47371,0.000662857,0.798127,,1.67058,2021-02-19 15:54:22.143000+00:00,2021-02-21 00:00:00+00:00,BTC-21FEB21-55000-C,55000,C,2021-02-21 08:00:00+00:00,32.0938,0.798127,53965.3,55631.3,3.08724,0.8829,0.9755,0.0926,904.604,1014.33,-109.728,191.012,182.571,32.879,12.8197,1470.3,81.2836,-146.986,0.0552838,-0.0999701
1.108,0.626942,1.76731,1.46802,0.000268891,0.799342,,1.66804,2021-02-26 15:58:01.538000+00:00,2021-02-28 00:00:00+00:00,BTC-28FEB21-49000-C,49000,C,2021-02-28 08:00:00+00:00,32.0329,0.799342,47665.2,46053,-3.38238,1.108,1.3141,0.2061,938.956,47.926,891.03,-859.224,129.739,20.2903,11.1907,1283.47,31.8063,-129.413,0.0247815,-0.100831
1.0333,1.0229,1.01017,1.67183,0.000180931,0.780511,,1.70828,2021-03-05 15:00:04.360000+00:00,2021-03-07 00:00:00+00:00,BTC-7MAR21-47000-P,47000,P,2021-03-07 08:00:00+00:00,32.9988,0.780511,48175.1,49055.9,1.82834,1.0333,0.8586,-0.1747,880.665,25.707,854.958,-436.994,114.308,17.6659,11.0747,1270.17,417.964,274.915,0.329062,0.216441
0.7561,0.801525,0.943327,2.36354,0.000392145,0.792399,,1.68265,2021-03-19 15:36:58.755000+00:00,2021-03-21 00:00:00+00:00,BTC-21MAR21-60000-C,60000,C,2021-03-21 08:00:00+00:00,32.3837,0.792399,59030,57943.1,-1.84135,0.7561,0.8417,0.0856,845.542,58.5462,786.996,-569.55,154.469,25.0273,14.0031,1606.03,217.447,23.9472,0.135394,0.0149108
0.4813,0.926399,0.519538,0.0903202,0.000392719,0.789845,-4.08333,1.68809,2021-04-09 15:29:08.601000+00:00,2021-04-11 00:00:00+00:00,BTC-11APR21-58000-P,58000,P,2021-04-11 08:00:00+00:00,32.5143,0.789845,58496.7,59809.6,2.24437,0.4813,0.8698,0.3885,568.912,92.554,476.358,-650.243,111.732,29.1182,13.9156,1595.99,-173.885,-328.651,-0.108951,-0.205922
0.5224,0.783963,0.666358,2.62229,0.000677219,0.794586,-3.27333,1.67802,2021-04-16 15:43:38.905000+00:00,2021-04-18 00:00:00+00:00,BTC-18APR21-61000-P,61000,P,2021-04-18 08:00:00+00:00,32.2725,0.794586,61586.6,60476.7,-1.80225,0.5224,0.509,-0.0134,642.036,691.378,-49.3417,206.811,227.462,36.619,14.611,1675.74,157.47,-121.222,0.09397,-0.0723394
0.7888,0.754486,1.04548,2.90353,4.6585e-05,0.799415,3.13333,1.66789,2021-04-23 15:58:14.539000+00:00,2021-04-25 00:00:00+00:00,BTC-25APR21-50000-C,50000,C,2021-04-25 08:00:00+00:00,32.0293,0.799415,49936.5,50091,0.309349,0.7888,0.7456,-0.0432,1082.79,496.788,586.005,-457.232,201.164,30.0082,12.3103,1411.88,128.773,-114.71,0.0912074,-0.0812462
0.6771,0.954652,0.709263,6.78042,1.03382e-05,0.799909,-17.365,1.66686,2021-04-30 15:59:43.587000+00:00,2021-05-02 00:00:00+00:00,BTC-2MAY21-57000-P,57000,P,2021-05-02 08:00:00+00:00,32.0046,0.799909,57273.6,57911.4,1.11356,0.6771,0.595,-0.0821,962.383,107.184,855.199,-543.303,152.355,30.5801,14.0114,1606.99,311.896,114.95,0.194088,0.0715312
0.5638,0.742703,0.759119,2.186,0.000137288,0.795719,,1.67563,2021-05-07 15:47:05.331000+00:00,2021-05-09 00:00:00+00:00,BTC-9MAY21-58000-C,58000,C,2021-05-09 08:00:00+00:00,32.2152,0.795719,57690.8,58693.1,1.73734,0.5638,0.7288,0.165,775.697,932.03,-156.332,213.873,226.742,34.9152,14.1303,1620.62,57.5402,-218.247,0.0355051,-0.134669
1.6331,0.569113,2.86955,8.58715,0.0001406,0.799846,,1.66699,2021-05-21 15:59:32.312000+00:00,2021-05-23 00:00:00+00:00,BTC-23MAY21-36000-P,36000,P,2021-05-23 08:00:00+00:00,32.0077,0.799846,36657.7,37021.6,0.992685,1.6331,1.691,0.0579001,1368.1,342.29,1025.81,-1257.37,135.75,22.1038,8.83179,1012.93,-231.563,-398.249,-0.228608,-0.393167
1.0554,0.760548,1.38768,3.58837,6.39836e-05,0.798076,,1.67068,2021-05-28 15:54:12.885000+00:00,2021-05-30 00:00:00+00:00,BTC-30MAY21-37000-C,37000,C,2021-05-30 08:00:00+00:00,32.0964,0.798076,36720.3,34792.8,-5.24912,1.0554,1.1068,0.0514,965.445,15.5209,949.924,-1162.94,109.307,12.9562,9.03379,1036.09,-213.02,-344.317,-0.205599,-0.332322
0.9934,1.13554,0.874824,5.44157,5.69017e-05,0.790734,,1.6862,2021-06-04 15:31:52.584000+00:00,2021-06-06 00:00:00+00:00,BTC-6JUN21-37000-C,37000,C,2021-06-06 08:00:00+00:00,32.4687,0.790734,36931.2,35621.9,-3.5452,0.9934,1.0816,0.0882001,1003.98,72.0258,931.958,-813.028,98.9275,20.0826,9.10399,1044.14,118.93,-9.18386,0.113902,-0.00879558
0.8888,1.17518,0.756311,3.81044,2.54247e-05,0.788905,,1.69011,2021-06-18 15:26:14.886000+00:00,2021-06-20 00:00:00+00:00,BTC-20JUN21-37000-C,37000,C,2021-06-20 08:00:00+00:00,32.5625,0.788905,36396.5,35432.5,-2.6487,0.8888,0.8545,-0.0343,651.553,18.1062,633.447,-532.724,92.9897,13.1822,8.73917,1002.3,100.722,-14.1889,0.100491,-0.0141563
1.0008,0.735396,1.3609,5.60926,0.00012867,0.799568,,1.66757,2021-06-25 15:58:42.108000+00:00,2021-06-27 00:00:00+00:00,BTC-27JUN21-32000-P,32000,P,2021-06-27 08:00:00+00:00,32.0216,0.799568,32572.3,32100.7,-1.44784,1.0008,1.1304,0.1296,655.602,388.253,267.349,-511.292,138.855,19.4019,7.70936,884.193,-243.943,-409.909,-0.275893,-0.463596
0.65,1.09971,0.591066,1.38179,8.70103e-06,0.79816,-4.18167,1.67051,2021-07-16 15:54:28.092000+00:00,2021-07-18 00:00:00+00:00,BTC-18JUL21-32000-C,32000,C,2021-07-18 08:00:00+00:00,32.0922,0.79816,32149.7,31623.5,-1.63689,0.65,0.5734,-0.0766,667.302,81.0391,586.263,-438.316,87.6326,19.132,7.86455,901.993,147.947,33.3178,0.164022,0.036938
0.8503,1.09878,0.773855,4.61124,3.41854e-05,0.799842,,1.667,2021-08-06 15:59:31.617000+00:00,2021-08-08 00:00:00+00:00,BTC-8AUG21-43000-P,43000,P,2021-08-08 08:00:00+00:00,32.0079,0.799842,42234.7,44667.1,5.75919,0.8503,1.002,0.1517,1452.18,66.2655,1385.92,-1389.81,146.772,20.9536,10.0449,1152.06,-3.89308,-181.664,-0.00337924,-0.157686
0.7381,1.13954,0.647716,3.93388,7.27831e-05,0.799529,,1.66765,2021-08-20 15:58:35.117000+00:00,2021-08-22 00:00:00+00:00,BTC-22AUG21-49000-P,49000,P,2021-08-22 08:00:00+00:00,32.0236,0.799529,48636.8,49172.8,1.10199,0.7381,0.7758,0.0377,1210.55,377.874,832.679,-352.267,144.321,29.3429,11.9095,1365.92,480.412,294.839,0.351714,0.215855
0.7417,1.28385,0.577714,2.64962,6.25335e-05,0.79546,,1.67618,2021-08-27 15:46:18.117000+00:00,2021-08-29 00:00:00+00:00,BTC-29AUG21-49000-C,49000,C,2021-08-29 08:00:00+00:00,32.2283,0.79546,48307.1,48801.3,1.02314,0.7417,0.6608,-0.0809,710.933,298.268,412.665,155.464,99.0246,29.1325,11.5576,1325.56,568.129,428.414,0.428597,0.323196
0.7375,1.36329,0.540972,2.56239,0.000117951,0.797904,,1.67104,2021-09-03 15:53:41.721000+00:00,2021-09-05 00:00:00+00:00,BTC-5SEP21-51000-C,51000,C,2021-09-05 08:00:00+00:00,32.1051,0.797904,50619.9,49880.5,-1.4607,0.7375,0.6626,-0.0749,880.145,68.1472,811.997,-429.19,108.284,23.7044,12.3938,1421.46,382.807,238.425,0.269306,0.167733
0.734,0.47339,1.55052,2.26036,0.000117442,0.797914,,1.67102,2021-09-10 15:53:43.516000+00:00,2021-09-12 00:00:00+00:00,BTC-12SEP21-45000-P,45000,P,2021-09-12 08:00:00+00:00,32.1046,0.797914,45573.2,45101.4,-1.03532,0.734,0.5769,-0.1571,680.803,265.251,415.552,-87.7711,113.484,27.2024,10.8346,1242.63,327.781,176.26,0.263779,0.141844
0.7565,0.995419,0.759982,7.71234,3.41834e-08,0.795401,4.63667,1.6763,2021-10-01 15:46:07.389000+00:00,2021-10-03 00:00:00+00:00,BTC-3OCT21-48000-C,48000,C,2021-10-03 08:00:00+00:00,32.2313,0.795401,47293.3,47670.7,0.798005,0.7565,0.6439,-0.1126,704.375,229.672,474.703,47.4994,112.805,28.4892,11.3005,1296.07,522.202,369.608,0.402912,0.285176
0.7319,1.03252,0.708847,0.833743,6.50046e-05,0.79882,3.45833,1.66913,2021-10-08 15:56:27.334000+00:00,2021-10-10 00:00:00+00:00,BTC-10OCT21-55000-C,55000,C,2021-10-10 08:00:00+00:00,32.0591,0.79882,54195.5,55027.4,1.53504,0.7319,0.554,-0.1779,772.703,381.291,391.412,23.5098,130.393,32.7669,12.9225,1482.1,414.922,238.84,0.279956,0.16115
1.0199,1.64084,0.621572,4.87337,0.000196633,0.796414,12.5767,1.67417,2021-10-15 15:49:11.704000+00:00,2021-10-17 00:00:00+00:00,BTC-17OCT21-60000-C,60000,C,2021-10-17 08:00:00+00:00,32.1801,0.796414,59962.3,60588.2,1.04389,1.0199,0.5551,-0.4648,1710.46,763.971,946.491,60.8517,125.18,36.1651,14.7764,1694.72,1007.34,831.221,0.594399,0.490476
0.7668,0.936934,0.818414,2.85863,0.000185524,0.797471,-2.17167,1.67195,2021-10-29 15:52:23.353000+00:00,2021-10-31 00:00:00+00:00,BTC-31OCT21-62000-P,62000,P,2021-10-31 08:00:00+00:00,32.1268,0.797471,62442.5,62301.8,-0.2254,0.7668,0.5649,-0.2019,1139.09,289.395,849.697,-162.638,146.267,37.4233,15.2024,1743.58,687.06,488.167,0.394052,0.27998
0.6864,1.22381,0.560872,0.99092,0.000187858,0.798876,,1.66901,2021-11-05 15:56:37.326000+00:00,2021-11-07 00:00:00+00:00,BTC-7NOV21-60000-P,60000,P,2021-11-07 08:00:00+00:00,32.0563,0.798876,60900.3,61562.5,1.08733,0.6864,0.6863,-0.000100021,777.426,65.1628,712.263,-335.766,120.629,26.4154,14.2153,1630.37,376.497,215.238,0.230928,0.132018
